crash_id,date_id,location_id,road_user_id,person_id,crash_type_id,vehicle_involvement_id,national_road_type_id,time,time_of_day,speed_limit,number_fatalities
20245125,D29,L7,RU1,P82,CT1,VI5,NR5,08:56:00,Day,90.0,1
20241195,D29,L170,RU1,P131,CT1,VI1,NR4,12:00:00,Day,80.0,1
20244043,D29,L171,RU1,P132,CT2,VI1,NR4,12:18:00,Day,50.0,1
20241102,D29,L18,RU1,P85,CT2,VI1,NR1,12:40:00,Day,60.0,1
20243194,D29,L71,RU3,P93,CT1,VI1,NR3,14:00:00,Day,60.0,1
20245148,D29,L7,RU1,P133,CT1,VI1,NR5,15:00:00,Day,60.0,1
20246017,D29,L172,RU2,P134,CT2,VI5,NR1,15:38:00,Day,80.0,2
20246017,D29,L172,RU2,P71,CT2,VI5,NR1,15:38:00,Day,80.0,2
20243070,D29,L71,RU3,P51,CT2,VI5,NR3,17:00:00,Day,100.0,1
20243165,D29,L126,RU3,P39,CT2,VI1,NR2,18:00:00,Night,80.0,1
20241063,D29,L44,RU1,P78,CT2,VI1,NR1,18:45:00,Night,70.0,1
20241132,D29,L17,RU3,P58,CT2,VI8,NR3,20:18:00,Night,60.0,1
20241292,D29,L44,RU1,P135,CT2,VI1,NR1,20:30:00,Night,60.0,1
20245141,D29,L7,RU1,P4,CT1,VI1,NR5,20:33:00,Night,60.0,1
20241189,D29,L173,RU1,P21,CT1,VI1,NR2,21:00:00,Night,100.0,1
20241233,D29,L35,RU2,P9,CT2,VI1,NR3,21:22:00,Night,110.0,4
20241233,D29,L35,RU2,P80,CT2,VI1,NR3,21:22:00,Night,110.0,4
20241233,D29,L35,RU2,P69,CT2,VI1,NR3,21:22:00,Night,110.0,4
20241233,D29,L35,RU1,P97,CT2,VI1,NR3,21:22:00,Night,110.0,4
20242115,D30,L174,RU1,P136,CT1,VI1,NR4,10:09:00,Day,100.0,1
20242167,D30,L175,RU1,P111,CT2,VI1,NR4,11:50:00,Day,60.0,1
20241016,D30,L176,RU1,P84,CT1,VI1,NR2,13:30:00,Day,100.0,1
20243234,D30,L31,RU1,P38,CT2,VI1,NR2,14:00:00,Day,60.0,1
20246025,D30,L177,RU1,P19,CT1,VI1,NR4,14:00:00,Day,80.0,1
20241220,D30,L135,RU1,P81,CT2,VI1,NR4,14:15:00,Day,80.0,1
20243002,D30,L178,RU7,P96,CT2,VI1,NR3,17:00:00,Day,80.0,1
20241034,D30,L179,RU3,P26,CT2,VI1,NR2,17:30:00,Day,50.0,1
20242012,D30,L180,RU4,P137,CT1,VI1,NR2,17:38:00,Day,50.0,1
20243009,D31,L122,RU1,P82,CT2,VI1,NR8,01:00:00,Night,60.0,2
20243009,D31,L122,RU3,P25,CT2,VI1,NR8,01:00:00,Night,60.0,2
20245018,D31,L7,RU1,P58,CT1,VI1,NR5,04:40:00,Night,60.0,1
20241269,D31,L181,RU1,P78,CT1,VI1,NR1,09:15:00,Day,50.0,1
20242093,D31,L182,RU1,P1,CT1,VI1,NR2,10:05:00,Day,50.0,1
20242176,D31,L155,RU3,P77,CT2,VI1,NR4,11:27:00,Day,100.0,1
20242255,D31,L183,RU3,P77,CT2,VI1,NR4,15:47:00,Day,100.0,1
20241066,D31,L184,RU1,P122,CT1,VI1,NR2,16:22:00,Day,90.0,1
20242175,D31,L185,RU3,P58,CT2,VI1,NR8,17:35:00,Day,100.0,1
20243207,D31,L87,RU4,P46,CT1,VI1,NR2,18:00:00,Night,60.0,1
20242029,D31,L186,RU4,P25,CT2,VI1,NR2,19:06:00,Night,60.0,1
20241246,D31,L156,RU1,P66,CT2,VI1,NR1,19:30:00,Night,80.0,1
20241078,D31,L187,RU1,P82,CT1,VI1,NR2,22:08:00,Night,70.0,1
20245065,D31,L7,RU1,P92,CT1,VI1,NR5,22:18:00,Night,110.0,1
20243064,D32,L188,RU4,P78,CT1,VI1,NR3,00:00:00,Night,100.0,1
20241013,D32,L189,RU2,P55,CT1,VI1,NR4,01:15:00,Night,100.0,2
20241013,D32,L189,RU2,P77,CT1,VI1,NR4,01:15:00,Night,100.0,2
20246019,D32,L177,RU1,P57,CT1,VI1,NR3,03:15:00,Night,80.0,1
20242257,D32,L190,RU2,P138,CT2,VI1,NR6,10:04:00,Day,50.0,1
20241138,D32,L74,RU3,P12,CT2,VI1,NR2,10:25:00,Day,50.0,1
20245013,D32,L7,RU1,P102,CT1,VI2,NR5,12:30:00,Day,110.0,1
20244014,D32,L191,RU1,P101,CT2,VI1,NR4,13:00:00,Day,40.0,1
20244069,D32,L192,RU2,P28,CT1,VI1,NR1,16:40:00,Day,60.0,1
20242053,D32,L162,RU1,P16,CT1,VI1,NR1,16:40:00,Day,100.0,1
20243111,D32,L73,RU1,P55,CT2,VI1,NR3,17:00:00,Day,100.0,1
20243067,D32,L193,RU1,P107,CT1,VI1,NR2,19:00:00,Night,100.0,1
20242186,D32,L194,RU1,P120,CT2,VI5,NR3,19:45:00,Night,80.0,1
20242250,D32,L94,RU3,P26,CT1,VI1,NR2,21:20:00,Night,60.0,1
20245078,D32,L7,RU5,P12,CT1,VI1,NR5,21:23:00,Night,50.0,1
20243167,D33,L195,RU3,P27,CT1,VI1,NR3,00:00:00,Night,70.0,1
20245150,D33,L7,RU2,P82,CT1,VI1,NR5,01:41:00,Night,100.0,1
20243106,D33,L71,RU4,P139,CT1,VI1,NR4,04:00:00,Night,70.0,1
20242098,D33,L196,RU3,P93,CT2,VI1,NR2,05:25:00,Night,60.0,1
20241179,D33,L86,RU3,P38,CT2,VI1,NR4,06:50:00,Day,80.0,1
20242070,D33,L197,RU1,P140,CT2,VI1,NR1,07:04:00,Day,80.0,1
20243261,D33,L85,RU3,P34,CT2,VI2,NR2,08:00:00,Day,100.0,1
20243227,D33,L90,RU1,P102,CT1,VI1,NR2,11:00:00,Day,100.0,1
20242243,D33,L162,RU5,P111,CT2,VI1,NR2,11:30:00,Day,50.0,1
20242102,D33,L198,RU1,P60,CT2,VI1,NR1,12:17:00,Day,60.0,1
20245165,D33,L7,RU2,P53,CT1,VI1,NR5,12:45:00,Day,110.0,1
20241109,D33,L199,RU1,P69,CT1,VI1,NR3,21:05:00,Night,100.0,1
20243187,D34,L111,RU4,P72,CT1,VI1,NR2,04:00:00,Night,60.0,1
20245028,D34,L7,RU1,P107,CT1,VI1,NR5,08:31:00,Day,110.0,1
20241301,D34,L53,RU3,P97,CT2,VI1,NR2,12:36:00,Day,80.0,1
20243135,D34,L90,RU1,P103,CT1,VI5,NR2,16:00:00,Day,100.0,1
20245166,D34,L7,RU3,P35,CT1,VI1,NR5,19:37:00,Night,110.0,1
20245110,D34,L7,RU1,P69,CT1,VI1,NR5,22:50:00,Night,80.0,1
20241248,D35,L63,RU1,P109,CT2,VI1,NR6,06:00:00,Day,60.0,1
20245030,D35,L7,RU1,P13,CT1,VI1,NR5,09:56:00,Day,110.0,1
20243268,D35,L200,RU1,P34,CT1,VI1,NR2,11:00:00,Day,100.0,1
20242071,D35,L201,RU3,P27,CT2,VI1,NR1,13:11:00,Day,60.0,1
20241020,D35,L202,RU3,P122,CT1,VI1,NR3,15:20:00,Day,100.0,1
20241294,D35,L173,RU4,P96,CT1,VI1,NR3,16:50:00,Day,60.0,1
20241304,D35,L66,RU1,P105,CT2,VI1,NR4,17:46:00,Day,80.0,1
20245112,D35,L7,RU2,P68,CT1,VI1,NR5,18:27:00,Night,110.0,1
20242123,D35,L162,RU4,P105,CT1,VI1,NR3,18:40:00,Night,60.0,1
20243197,D35,L203,RU7,P11,CT1,VI1,NR6,20:00:00,Night,60.0,1
20242144,D35,L162,RU4,P74,CT2,VI1,NR2,22:06:00,Night,60.0,1
20241199,D35,L204,RU1,P58,CT1,VI1,NR1,22:45:00,Night,80.0,2
20241199,D35,L204,RU2,P20,CT1,VI1,NR1,22:45:00,Night,80.0,2
20243066,D36,L178,RU2,P16,CT1,VI1,NR2,02:00:00,Night,50.0,1
20243233,D36,L119,RU1,P26,CT2,VI2,NR3,05:00:00,Night,100.0,1
20243203,D36,L205,RU1,P12,CT1,VI1,NR3,05:00:00,Night,100.0,1
20242209,D36,L174,RU1,P117,CT2,VI1,NR1,06:15:00,Day,100.0,1
20242056,D36,L206,RU4,P97,CT2,VI1,NR4,06:35:00,Day,70.0,1
20245152,D36,L7,RU1,P4,CT1,VI1,NR5,08:10:00,Day,110.0,1
20242130,D36,L57,RU3,P79,CT2,VI1,NR1,08:59:00,Day,100.0,1
20243109,D36,L60,RU1,P35,CT2,VI1,NR3,11:00:00,Day,100.0,2
20243109,D36,L60,RU2,P47,CT2,VI1,NR3,11:00:00,Day,100.0,2
20243010,D36,L207,RU1,P100,CT1,VI1,NR4,13:00:00,Day,100.0,1
20243181,D36,L59,RU3,P58,CT2,VI1,NR4,15:00:00,Day,100.0,1
20246018,D36,L172,RU1,P141,CT2,VI7,NR1,15:15:00,Day,80.0,1
20241071,D36,L208,RU4,P49,CT1,VI1,NR1,17:45:00,Day,60.0,1
20241186,D36,L120,RU4,P110,CT2,VI1,NR3,17:50:00,Day,70.0,1
20243078,D36,L31,RU3,P92,CT2,VI1,NR2,18:00:00,Night,70.0,1
20241223,D36,L17,RU4,P107,CT2,VI1,NR3,18:54:00,Night,50.0,1
20245136,D36,L7,RU4,P115,CT1,VI1,NR5,19:05:00,Night,60.0,1
20241221,D36,L209,RU1,P79,CT2,VI1,NR1,19:30:00,Night,60.0,1
20241143,D36,L210,RU1,P82,CT2,VI1,NR1,19:55:00,Night,100.0,1
20243242,D36,L90,RU1,P78,CT1,VI1,NR4,20:00:00,Night,100.0,1
20242189,D37,L211,RU1,P116,CT1,VI1,NR2,00:48:00,Night,50.0,1
20245102,D37,L7,RU1,P93,CT1,VI1,NR5,02:00:00,Night,110.0,1
20242170,D37,L212,RU1,P114,CT2,VI5,NR1,05:38:00,Night,60.0,1
20243043,D37,L122,RU1,P107,CT2,VI5,NR4,07:00:00,Day,80.0,1
20241140,D37,L213,RU1,P9,CT2,VI1,NR3,08:00:00,Day,100.0,1
20244063,D37,L214,RU3,P128,CT2,VI1,NR3,09:15:00,Day,110.0,1
20245010,D37,L7,RU1,P142,CT1,VI1,NR5,09:25:00,Day,60.0,1
20241131,D37,L215,RU3,P73,CT1,VI1,NR1,09:30:00,Day,100.0,1
20245019,D37,L7,RU1,P26,CT1,VI1,NR5,10:23:00,Day,70.0,1
20242172,D37,L216,RU5,P24,CT2,VI1,NR1,15:05:00,Day,60.0,1
20241111,D37,L209,RU1,P51,CT2,VI1,NR1,15:45:00,Day,80.0,1
20242055,D37,L217,RU4,P19,CT1,VI1,NR6,17:01:00,Day,60.0,1
20241017,D37,L18,RU8,P102,CT2,VI1,NR2,17:40:00,Day,50.0,1
20244067,D37,L218,RU4,P53,CT1,VI1,NR6,19:48:00,Night,40.0,1
20246024,D38,L219,RU4,P14,CT1,VI1,NR1,00:55:00,Night,100.0,1
20241254,D38,L86,RU8,P102,CT1,VI1,NR4,03:30:00,Night,80.0,2
20241254,D38,L86,RU3,P26,CT1,VI1,NR4,03:30:00,Night,80.0,2
20243011,D38,L150,RU3,P7,CT2,VI1,NR6,11:00:00,Day,80.0,1
20245147,D38,L7,RU1,P143,CT1,VI1,NR5,11:15:00,Day,110.0,1
20246011,D38,L220,RU1,P60,CT2,VI1,NR1,13:00:00,Day,80.0,1
20242177,D38,L190,RU4,P29,CT1,VI1,NR7,14:54:00,Day,80.0,1
20241127,D38,L4,RU1,P76,CT1,VI1,NR8,16:20:00,Day,50.0,1
20241210,D38,L45,RU2,P134,CT1,VI1,NR1,17:15:00,Day,100.0,1
20242132,D38,L174,RU1,P41,CT1,VI1,NR4,18:16:00,Night,100.0,2
20242132,D38,L174,RU2,P93,CT1,VI1,NR4,18:16:00,Night,100.0,2
20242184,D38,L183,RU2,P144,CT2,VI1,NR1,19:14:00,Night,80.0,1
20241253,D38,L54,RU1,P58,CT1,VI1,NR4,21:00:00,Night,100.0,1
20243024,D38,L122,RU3,P39,CT1,VI1,NR3,21:00:00,Night,80.0,1
20245058,D38,L7,RU2,P54,CT1,VI1,NR5,22:49:00,Night,110.0,3
20245058,D38,L7,RU2,P56,CT1,VI1,NR5,22:49:00,Night,110.0,3
20245058,D38,L7,RU2,P3,CT1,VI1,NR5,22:49:00,Night,110.0,3
20242224,D38,L194,RU1,P16,CT1,VI1,NR2,23:25:00,Night,60.0,1
20243031,D39,L93,RU1,P26,CT1,VI1,NR2,00:00:00,Night,50.0,1
20242069,D39,L217,RU3,P9,CT2,VI1,NR2,00:40:00,Night,60.0,1
20245076,D39,L7,RU1,P103,CT1,VI1,NR5,01:55:00,Night,100.0,1
20243156,D39,L59,RU3,P25,CT1,VI1,NR2,04:00:00,Night,60.0,1
20242251,D39,L221,RU4,P83,CT1,VI1,NR4,06:48:00,Day,60.0,1
20244034,D39,L222,RU5,P53,CT1,VI1,NR6,08:13:00,Day,80.0,1
20242090,D39,L82,RU3,P39,CT1,VI1,NR3,10:50:00,Day,100.0,1
20243231,D39,L73,RU2,P139,CT2,VI1,NR4,13:00:00,Day,100.0,4
20243231,D39,L73,RU2,P47,CT2,VI1,NR4,13:00:00,Day,100.0,4
20243231,D39,L73,RU2,P61,CT2,VI1,NR4,13:00:00,Day,100.0,4
20243231,D39,L73,RU2,P103,CT2,VI1,NR4,13:00:00,Day,100.0,4
20242194,D39,L23,RU1,P12,CT1,VI1,NR6,15:25:00,Day,100.0,1
20245085,D39,L7,RU1,P74,CT1,VI1,NR5,19:13:00,Night,80.0,1
20243142,D40,L188,RU1,P115,CT1,VI1,NR3,12:00:00,Day,100.0,1
20242043,D40,L201,RU5,P29,CT2,VI5,NR2,12:28:00,Day,50.0,1
20243124,D40,L28,RU1,P136,CT2,VI5,NR3,14:00:00,Day,100.0,1
20244007,D40,L223,RU3,P128,CT1,VI1,NR6,15:31:00,Day,80.0,1
20242060,D40,L140,RU4,P143,CT1,VI1,NR4,15:55:00,Day,60.0,1
20243104,D40,L29,RU4,P145,CT1,VI1,NR2,16:00:00,Day,60.0,1
20244041,D40,L37,RU1,P145,CT1,VI1,NR3,18:25:00,Night,110.0,1
20246026,D40,L224,RU1,P102,CT1,VI1,NR6,21:52:00,Night,70.0,1
20243021,D41,L119,RU1,P92,CT2,VI2,NR3,02:00:00,Night,100.0,1
20245140,D41,L7,RU1,P66,CT1,VI1,NR5,04:58:00,Night,110.0,1
20242155,D41,L225,RU1,P34,CT2,VI1,NR3,06:40:00,Day,100.0,1
20242032,D41,L226,RU4,P32,CT1,VI5,NR1,10:23:00,Day,40.0,1
20241285,D41,L22,RU3,P7,CT2,VI1,NR1,16:45:00,Day,70.0,1
20245011,D41,L7,RU3,P120,CT1,VI1,NR5,18:15:00,Night,60.0,1
20244066,D41,L6,RU4,P76,CT1,VI1,NR4,19:00:00,Night,110.0,1
20242064,D41,L227,RU5,P18,CT2,VI1,NR6,19:54:00,Night,60.0,1
20242164,D41,L82,RU3,P77,CT1,VI1,NR1,20:40:00,Night,60.0,1
20244035,D41,L30,RU1,P146,CT1,VI1,NR1,20:55:00,Night,100.0,1
20243018,D42,L31,RU3,P6,CT1,VI1,NR4,09:00:00,Day,80.0,1
20242086,D42,L94,RU3,P57,CT2,VI1,NR1,09:35:00,Day,80.0,1
20243217,D42,L60,RU4,P147,CT2,VI5,NR4,11:00:00,Day,60.0,1
20243251,D42,L150,RU2,P148,CT2,VI2,NR3,18:00:00,Night,100.0,1
20243058,D42,L119,RU2,P149,CT1,VI1,NR4,19:00:00,Night,100.0,1
20245053,D42,L7,RU1,P72,CT1,VI3,NR5,19:32:00,Night,110.0,1
20244046,D42,L30,RU1,P6,CT1,VI1,NR1,22:41:00,Night,100.0,1
20245014,D42,L7,RU2,P149,CT1,VI1,NR5,22:52:00,Night,80.0,1
20243085,D43,L87,RU4,P73,CT1,VI1,NR2,08:00:00,Day,60.0,1
20244039,D43,L58,RU1,P27,CT1,VI1,NR4,11:46:00,Day,100.0,1
20243240,D43,L28,RU1,P143,CT1,VI1,NR4,12:00:00,Day,100.0,1
20247017,D43,L228,RU1,P65,CT2,VI1,NR5,12:02:00,Day,130.0,2
20247017,D43,L228,RU1,P7,CT2,VI1,NR5,12:02:00,Day,130.0,2
20247049,D43,L228,RU2,P49,CT2,VI1,NR5,12:02:00,Day,130.0,1
20246002,D43,L229,RU1,P52,CT2,VI1,NR3,12:38:00,Day,100.0,2
20246002,D43,L229,RU2,P18,CT2,VI1,NR3,12:38:00,Day,100.0,2
20242099,D43,L230,RU2,P29,CT2,VI1,NR3,13:30:00,Day,100.0,2
20242099,D43,L230,RU1,P101,CT2,VI1,NR3,13:30:00,Day,100.0,2
20247036,D43,L228,RU2,P63,CT1,VI1,NR5,14:50:00,Day,110.0,2
20247036,D43,L228,RU2,P82,CT1,VI1,NR5,14:50:00,Day,110.0,2
20243063,D43,L31,RU3,P98,CT1,VI1,NR6,16:00:00,Day,60.0,1
20241176,D43,L17,RU3,P51,CT2,VI1,NR3,16:00:00,Day,80.0,1
20247022,D43,L231,RU1,P103,CT2,VI5,NR3,16:30:00,Day,130.0,1
20241086,D43,L125,RU4,P12,CT1,VI1,NR1,16:40:00,Day,70.0,1
20241224,D43,L79,RU2,P54,CT1,VI1,NR4,22:45:00,Night,80.0,1
20241265,D44,L232,RU3,P18,CT2,VI1,NR3,08:05:00,Day,100.0,1
20241202,D44,L215,RU4,P150,CT1,VI1,NR1,08:15:00,Day,50.0,1
20245052,D44,L7,RU1,P76,CT1,VI1,NR5,08:59:00,Day,80.0,1
20245064,D44,L7,RU1,P151,CT1,VI1,NR5,09:25:00,Day,110.0,1
20246023,D44,L172,RU1,P152,CT2,VI7,NR1,11:28:00,Day,60.0,1
20241293,D44,L48,RU1,P33,CT2,VI2,NR3,12:08:00,Day,110.0,1
20241299,D44,L233,RU1,P38,CT2,VI1,NR3,13:20:00,Day,100.0,1
20244078,D44,L234,RU4,P153,CT1,VI1,NR6,13:24:00,Day,50.0,1
20243164,D44,L93,RU4,P97,CT2,VI5,NR2,14:00:00,Day,60.0,1
20242201,D44,L235,RU3,P68,CT1,VI1,NR2,14:30:00,Day,100.0,1
20245117,D44,L7,RU4,P31,CT1,VI1,NR5,16:00:00,Day,60.0,1
20241307,D44,L120,RU1,P75,CT1,VI1,NR4,19:20:00,Night,100.0,1
20242074,D44,L163,RU1,P58,CT2,VI1,NR4,20:37:00,Night,100.0,2
20242074,D44,L163,RU1,P152,CT2,VI1,NR4,20:37:00,Night,100.0,2
20241243,D44,L95,RU1,P16,CT2,VI2,NR3,22:00:00,Night,110.0,2
20241243,D44,L95,RU1,P34,CT2,VI2,NR3,22:00:00,Night,110.0,2
20247034,D44,L236,RU4,P154,CT1,VI1,NR4,23:28:00,Night,60.0,1
20241260,D45,L237,RU1,P102,CT1,VI1,NR2,00:30:00,Night,70.0,1
20243004,D45,L178,RU1,P39,CT1,VI1,NR3,02:00:00,Night,80.0,1
20246014,D45,L238,RU3,P58,CT2,VI1,NR8,08:30:00,Day,80.0,2
20246014,D45,L238,RU3,P98,CT2,VI1,NR8,08:30:00,Day,80.0,2
20242024,D45,L239,RU1,P146,CT2,VI2,NR6,09:07:00,Day,60.0,1
20245105,D45,L7,RU1,P115,CT1,VI1,NR5,10:30:00,Day,110.0,1
20243169,D45,L136,RU3,P65,CT1,VI1,NR4,14:00:00,Day,70.0,1
20243081,D45,L69,RU1,P128,CT2,VI1,NR3,14:00:00,Day,100.0,2
20243081,D45,L69,RU1,P33,CT2,VI1,NR3,14:00:00,Day,100.0,2
20242169,D45,L240,RU1,P14,CT1,VI1,NR1,14:43:00,Day,100.0,1
20241110,D45,L50,RU3,P53,CT1,VI1,NR2,15:00:00,Day,50.0,1
20241082,D45,L241,RU3,P82,CT2,VI1,NR1,19:25:00,Night,60.0,1
20242062,D45,L242,RU6,P25,CT1,VI1,NR3,20:40:00,Night,100.0,1
20245132,D45,L7,RU2,P69,CT2,VI1,NR5,23:39:00,Night,60.0,1
20241159,D46,L99,RU1,P117,CT1,VI1,NR4,00:01:00,Night,100.0,1
20246022,D46,L168,RU2,P69,CT2,VI1,NR4,04:07:00,Night,50.0,1
20241229,D46,L243,RU1,P54,CT1,VI1,NR4,06:30:00,Day,80.0,1
20245062,D46,L7,RU1,P105,CT1,VI1,NR5,07:49:00,Day,110.0,1
20242026,D46,L43,RU2,P9,CT1,VI1,NR4,09:26:00,Day,60.0,1
20247009,D46,L228,RU2,P155,CT1,VI1,NR5,09:30:00,Day,110.0,1
20242268,D46,L131,RU4,P78,CT1,VI5,NR2,10:24:00,Day,80.0,1
20242238,D46,L244,RU5,P34,CT1,VI1,NR2,10:41:00,Day,50.0,1
20242122,D46,L198,RU5,P140,CT2,VI1,NR1,11:10:00,Day,60.0,1
20241046,D46,L103,RU2,P102,CT1,VI1,NR1,13:00:00,Day,100.0,3
20241046,D46,L103,RU2,P151,CT1,VI1,NR1,13:00:00,Day,100.0,3
20241046,D46,L103,RU2,P154,CT1,VI1,NR1,13:00:00,Day,100.0,3
20243192,D46,L136,RU1,P85,CT2,VI1,NR4,14:00:00,Day,100.0,1
20241032,D46,L245,RU1,P10,CT2,VI1,NR2,14:30:00,Day,80.0,2
20241032,D46,L245,RU2,P68,CT2,VI1,NR2,14:30:00,Day,80.0,2
20241031,D46,L246,RU3,P54,CT2,VI1,NR3,14:45:00,Day,80.0,1
20243254,D46,L122,RU5,P34,CT1,VI1,NR4,17:00:00,Day,60.0,1
20243133,D46,L207,RU1,P22,CT1,VI1,NR2,17:00:00,Day,100.0,1
20241203,D46,L21,RU1,P147,CT1,VI1,NR4,18:20:00,Night,100.0,1
20247046,D46,L247,RU2,P156,CT1,VI1,NR4,19:07:00,Night,110.0,1
20243118,D47,L71,RU1,P22,CT1,VI1,NR4,03:00:00,Night,60.0,1
20243173,D47,L73,RU5,P7,CT2,VI1,NR2,04:00:00,Night,80.0,1
20243199,D47,L93,RU1,P107,CT1,VI1,NR6,06:00:00,Day,40.0,1
20244003,D47,L78,RU1,P65,CT1,VI1,NR6,09:55:00,Day,60.0,1
20241298,D47,L170,RU1,P147,CT1,VI2,NR1,10:00:00,Day,50.0,1
20242112,D47,L248,RU1,P157,CT2,VI1,NR1,11:53:00,Day,100.0,2
20242112,D47,L248,RU2,P158,CT2,VI1,NR1,11:53:00,Day,100.0,2
20243092,D47,L36,RU1,P152,CT2,VI5,NR3,12:00:00,Day,100.0,1
20243042,D47,L249,RU3,P93,CT2,VI1,NR2,13:00:00,Day,60.0,1
20243221,D47,L93,RU7,P37,CT2,VI1,NR2,15:00:00,Day,30.0,1
20244005,D47,L250,RU1,P138,CT2,VI1,NR2,16:13:00,Day,100.0,1
20243178,D47,L104,RU3,P57,CT2,VI1,NR2,17:00:00,Day,60.0,1
20245074,D47,L7,RU3,P97,CT1,VI1,NR5,17:34:00,Day,50.0,1
20242196,D47,L230,RU3,P93,CT1,VI1,NR2,17:34:00,Day,,1
20244050,D47,L192,RU1,P43,CT2,VI1,NR6,17:45:00,Day,50.0,1
20241208,D47,L176,RU1,P74,CT2,VI2,NR1,20:30:00,Night,100.0,1
20242259,D48,L89,RU1,P147,CT1,VI2,NR1,06:20:00,Day,100.0,1
20242212,D48,L251,RU3,P9,CT2,VI1,NR6,07:00:00,Day,50.0,1
20244045,D48,L141,RU4,P137,CT1,VI1,NR5,08:21:00,Day,60.0,1
20243019,D48,L49,RU3,P40,CT2,VI1,NR6,09:00:00,Day,60.0,1
20241036,D48,L86,RU1,P25,CT2,VI1,NR3,11:45:00,Day,90.0,1
20242226,D48,L46,RU4,P63,CT1,VI1,NR2,14:10:00,Day,50.0,1
20247007,D48,L252,RU1,P115,CT1,VI1,NR4,14:13:00,Day,110.0,1
20243074,D48,L122,RU5,P126,CT2,VI8,NR6,15:00:00,Day,60.0,1
20241003,D48,L39,RU1,P34,CT1,VI1,NR2,15:30:00,Day,100.0,1
20241277,D48,L202,RU3,P82,CT1,VI1,NR4,16:35:00,Day,100.0,1
20241249,D48,L184,RU4,P71,CT1,VI1,NR2,17:50:00,Day,50.0,1
20242020,D48,L253,RU3,P16,CT2,VI1,NR1,17:57:00,Day,60.0,1
20242108,D48,L157,RU1,P103,CT2,VI1,NR1,18:59:00,Night,60.0,1
20243120,D48,L36,RU3,P97,CT2,VI2,NR3,19:00:00,Night,60.0,1
20242187,D48,L254,RU1,P22,CT2,VI1,NR3,19:30:00,Night,100.0,1
20245075,D48,L7,RU1,P117,CT1,VI1,NR5,20:56:00,Night,110.0,1
20243116,D48,L60,RU2,P38,CT2,VI2,NR3,22:00:00,Night,100.0,2
20243116,D48,L60,RU1,P147,CT2,VI2,NR3,22:00:00,Night,100.0,2
20245151,D48,L7,RU4,P117,CT1,VI1,NR5,22:55:00,Night,60.0,1
20242133,D49,L194,RU1,P152,CT1,VI1,NR4,00:00:00,Night,60.0,1
20241092,D49,L44,RU2,P82,CT2,VI1,NR3,01:35:00,Night,60.0,1
20245050,D49,L7,RU1,P15,CT1,VI1,NR5,03:30:00,Night,90.0,2
20245050,D49,L7,RU2,P128,CT1,VI1,NR5,03:30:00,Night,90.0,2
20245091,D49,L7,RU2,P159,CT1,VI1,NR5,04:04:00,Night,60.0,1
20242121,D49,L46,RU1,P92,CT1,VI1,NR1,06:05:00,Day,60.0,1
20245054,D49,L7,RU1,P39,CT1,VI1,NR5,06:10:00,Day,110.0,1
20243214,D49,L255,RU1,P25,CT2,VI2,NR3,09:00:00,Day,100.0,1
20241118,D49,L42,RU1,P160,CT1,VI1,NR4,09:30:00,Day,100.0,1
20245096,D49,L7,RU1,P7,CT1,VI5,NR5,09:50:00,Day,110.0,1
20243157,D49,L71,RU2,P9,CT1,VI1,NR4,10:00:00,Day,70.0,1
20241190,D49,L47,RU1,P6,CT2,VI2,NR1,10:45:00,Day,80.0,1
20241097,D49,L103,RU2,P108,CT1,VI1,NR1,13:00:00,Day,100.0,1
20242265,D49,L225,RU2,P64,CT2,VI1,NR1,13:59:00,Day,100.0,2
20242265,D49,L225,RU1,P69,CT2,VI1,NR1,13:59:00,Day,100.0,2
20241250,D49,L204,RU1,P153,CT2,VI1,NR1,14:15:00,Day,70.0,1
20242200,D49,L81,RU1,P69,CT2,VI5,NR4,16:30:00,Day,100.0,1
20242234,D49,L230,RU1,P69,CT1,VI1,NR2,18:30:00,Night,100.0,1
20242048,D49,L216,RU3,P20,CT1,VI1,NR1,22:22:00,Night,70.0,1
20245007,D49,L7,RU2,P40,CT2,VI5,NR5,23:55:00,Night,60.0,1
20245126,D50,L7,RU2,P84,CT1,VI5,NR5,08:55:00,Day,110.0,2
20245126,D50,L7,RU1,P161,CT1,VI5,NR5,08:55:00,Day,110.0,2
20242003,D50,L174,RU1,P115,CT1,VI1,NR2,12:50:00,Day,80.0,1
20243252,D50,L126,RU1,P3,CT1,VI1,NR6,14:00:00,Day,80.0,2
20243252,D50,L126,RU2,P54,CT1,VI1,NR6,14:00:00,Day,80.0,2
20243061,D50,L255,RU1,P69,CT1,VI1,NR6,14:00:00,Day,100.0,1
20242162,D50,L256,RU3,P102,CT1,VI1,NR3,14:39:00,Day,80.0,1
20244071,D50,L257,RU1,P122,CT2,VI1,NR3,16:48:00,Day,80.0,1
20241047,D50,L258,RU4,P14,CT1,VI1,NR6,17:15:00,Day,50.0,1
20241205,D50,L166,RU4,P153,CT1,VI1,NR1,17:45:00,Day,60.0,1
20241024,D50,L44,RU3,P77,CT2,VI1,NR1,18:20:00,Night,60.0,1
20242096,D50,L151,RU4,P98,CT1,VI1,NR3,19:08:00,Night,80.0,1
20242240,D50,L253,RU4,P8,CT2,VI1,NR3,21:04:00,Night,60.0,1
20243139,D50,L101,RU4,P79,CT1,VI8,NR6,23:00:00,Night,40.0,1
